NomeGrafo,Vertice,CentralidadeIntermediacao
DI-NEARP-n240-Q8k,72,6170
DI-NEARP-n240-Q8k,73,0
DI-NEARP-n240-Q8k,74,3404
DI-NEARP-n240-Q8k,75,5260
DI-NEARP-n240-Q8k,76,1416
DI-NEARP-n240-Q8k,77,41568
DI-NEARP-n240-Q8k,78,4122
DI-NEARP-n240-Q8k,79,0
DI-NEARP-n240-Q8k,80,0
DI-NEARP-n240-Q8k,81,0
DI-NEARP-n240-Q8k,82,0
DI-NEARP-n240-Q8k,83,0
DI-NEARP-n240-Q8k,84,0
DI-NEARP-n240-Q8k,85,30056
DI-NEARP-n240-Q8k,86,2568
DI-NEARP-n240-Q8k,87,0
DI-NEARP-n240-Q8k,88,3952
DI-NEARP-n240-Q8k,89,464
DI-NEARP-n240-Q8k,90,0
DI-NEARP-n240-Q8k,91,0
DI-NEARP-n240-Q8k,92,0
DI-NEARP-n240-Q8k,93,438
DI-NEARP-n240-Q8k,94,0
DI-NEARP-n240-Q8k,95,6558
DI-NEARP-n240-Q8k,96,608
DI-NEARP-n240-Q8k,97,0
DI-NEARP-n240-Q8k,98,7276
DI-NEARP-n240-Q8k,99,0
DI-NEARP-n240-Q8k,100,0
DI-NEARP-n240-Q8k,101,7622
DI-NEARP-n240-Q8k,102,7452
DI-NEARP-n240-Q8k,103,0
DI-NEARP-n240-Q8k,104,1066
DI-NEARP-n240-Q8k,105,13802
DI-NEARP-n240-Q8k,106,1710
DI-NEARP-n240-Q8k,107,7714
DI-NEARP-n240-Q8k,108,1982
DI-NEARP-n240-Q8k,109,3486
DI-NEARP-n240-Q8k,110,0
DI-NEARP-n240-Q8k,111,4806
DI-NEARP-n240-Q8k,112,4448
DI-NEARP-n240-Q8k,113,744
DI-NEARP-n240-Q8k,114,0
DI-NEARP-n240-Q8k,115,3308
DI-NEARP-n240-Q8k,116,968
DI-NEARP-n240-Q8k,117,0
DI-NEARP-n240-Q8k,118,18834
DI-NEARP-n240-Q8k,119,2528
DI-NEARP-n240-Q8k,120,1620
DI-NEARP-n240-Q8k,121,3320
DI-NEARP-n240-Q8k,122,15916
DI-NEARP-n240-Q8k,123,24534
DI-NEARP-n240-Q8k,124,24350
DI-NEARP-n240-Q8k,125,2242
DI-NEARP-n240-Q8k,126,0
DI-NEARP-n240-Q8k,127,3416
DI-NEARP-n240-Q8k,128,34210
DI-NEARP-n240-Q8k,129,20498
DI-NEARP-n240-Q8k,130,7416
DI-NEARP-n240-Q8k,131,6252
DI-NEARP-n240-Q8k,132,22004
DI-NEARP-n240-Q8k,133,14074
DI-NEARP-n240-Q8k,134,47332
DI-NEARP-n240-Q8k,135,14674
DI-NEARP-n240-Q8k,136,1122
DI-NEARP-n240-Q8k,137,16100
DI-NEARP-n240-Q8k,138,23508
DI-NEARP-n240-Q8k,139,44156
DI-NEARP-n240-Q8k,140,6494
DI-NEARP-n240-Q8k,141,986
DI-NEARP-n240-Q8k,142,42330
DI-NEARP-n240-Q8k,143,4876
DI-NEARP-n240-Q8k,144,17602
DI-NEARP-n240-Q8k,145,29220
DI-NEARP-n240-Q8k,146,10240
DI-NEARP-n240-Q8k,147,22788
DI-NEARP-n240-Q8k,148,16698
DI-NEARP-n240-Q8k,149,14992
DI-NEARP-n240-Q8k,150,5428
DI-NEARP-n240-Q8k,151,6552
DI-NEARP-n240-Q8k,152,43116
DI-NEARP-n240-Q8k,153,6566
DI-NEARP-n240-Q8k,154,3632
DI-NEARP-n240-Q8k,155,88
DI-NEARP-n240-Q8k,156,326
DI-NEARP-n240-Q8k,157,14268
DI-NEARP-n240-Q8k,158,1122
DI-NEARP-n240-Q8k,159,0
DI-NEARP-n240-Q8k,160,3330
DI-NEARP-n240-Q8k,161,20612
DI-NEARP-n240-Q8k,162,19438
DI-NEARP-n240-Q8k,163,0
DI-NEARP-n240-Q8k,164,1122
DI-NEARP-n240-Q8k,165,2936
DI-NEARP-n240-Q8k,166,1860
DI-NEARP-n240-Q8k,167,6
DI-NEARP-n240-Q8k,168,0
DI-NEARP-n240-Q8k,169,11174
DI-NEARP-n240-Q8k,170,21102
DI-NEARP-n240-Q8k,171,0
DI-NEARP-n240-Q8k,172,2242
DI-NEARP-n240-Q8k,173,0
DI-NEARP-n240-Q8k,174,4226
DI-NEARP-n240-Q8k,175,7154
DI-NEARP-n240-Q8k,176,46424
DI-NEARP-n240-Q8k,177,68
DI-NEARP-n240-Q8k,178,8014
DI-NEARP-n240-Q8k,179,63776
DI-NEARP-n240-Q8k,180,69156
DI-NEARP-n240-Q8k,181,8296
DI-NEARP-n240-Q8k,182,8244
DI-NEARP-n240-Q8k,183,4056
DI-NEARP-n240-Q8k,184,3622
DI-NEARP-n240-Q8k,185,6928
DI-NEARP-n240-Q8k,186,4516
DI-NEARP-n240-Q8k,187,5662
DI-NEARP-n240-Q8k,188,14508
DI-NEARP-n240-Q8k,189,9180
DI-NEARP-n240-Q8k,190,10082
DI-NEARP-n240-Q8k,191,6052
DI-NEARP-n240-Q8k,192,17992
DI-NEARP-n240-Q8k,193,16336
DI-NEARP-n240-Q8k,194,14974
DI-NEARP-n240-Q8k,195,9444
DI-NEARP-n240-Q8k,196,4438
DI-NEARP-n240-Q8k,197,82
DI-NEARP-n240-Q8k,198,61040
DI-NEARP-n240-Q8k,199,13094
DI-NEARP-n240-Q8k,200,6486
DI-NEARP-n240-Q8k,201,42560
DI-NEARP-n240-Q8k,202,43994
DI-NEARP-n240-Q8k,203,3672
DI-NEARP-n240-Q8k,204,5084
DI-NEARP-n240-Q8k,205,0
DI-NEARP-n240-Q8k,206,7540
DI-NEARP-n240-Q8k,207,8428
DI-NEARP-n240-Q8k,208,10150
DI-NEARP-n240-Q8k,209,13404
DI-NEARP-n240-Q8k,210,3052
DI-NEARP-n240-Q8k,211,29568
DI-NEARP-n240-Q8k,212,41418
DI-NEARP-n240-Q8k,213,24890
DI-NEARP-n240-Q8k,214,13442
DI-NEARP-n240-Q8k,215,14022
DI-NEARP-n240-Q8k,216,750
DI-NEARP-n240-Q8k,217,3702
DI-NEARP-n240-Q8k,218,6600
DI-NEARP-n240-Q8k,219,8618
DI-NEARP-n240-Q8k,220,4242
DI-NEARP-n240-Q8k,221,68
DI-NEARP-n240-Q8k,222,2140
DI-NEARP-n240-Q8k,223,1070
DI-NEARP-n240-Q8k,224,712
DI-NEARP-n240-Q8k,225,4758
DI-NEARP-n240-Q8k,226,4122
DI-NEARP-n240-Q8k,227,6702
DI-NEARP-n240-Q8k,228,7864
DI-NEARP-n240-Q8k,229,31716
DI-NEARP-n240-Q8k,230,14018
DI-NEARP-n240-Q8k,231,23120
DI-NEARP-n240-Q8k,232,22192
DI-NEARP-n240-Q8k,233,8780
DI-NEARP-n240-Q8k,234,3788
DI-NEARP-n240-Q8k,235,3382
DI-NEARP-n240-Q8k,236,366
DI-NEARP-n240-Q8k,237,8890
DI-NEARP-n240-Q8k,238,9040
DI-NEARP-n240-Q8k,239,11810
DI-NEARP-n240-Q8k,240,812
DI-NEARP-n240-Q8k,241,4282
DI-NEARP-n240-Q8k,242,4412
DI-NEARP-n240-Q8k,243,3542
DI-NEARP-n240-Q8k,244,2914
DI-NEARP-n240-Q8k,245,67770
DI-NEARP-n240-Q8k,246,39524
DI-NEARP-n240-Q8k,247,13564
DI-NEARP-n240-Q8k,248,19378
DI-NEARP-n240-Q8k,249,5608
DI-NEARP-n240-Q8k,250,11110
DI-NEARP-n240-Q8k,251,21440
DI-NEARP-n240-Q8k,252,26614
DI-NEARP-n240-Q8k,253,36218
DI-NEARP-n240-Q8k,254,768
DI-NEARP-n240-Q8k,255,3112
DI-NEARP-n240-Q8k,256,0
DI-NEARP-n240-Q8k,257,3266
DI-NEARP-n240-Q8k,258,2138
DI-NEARP-n240-Q8k,259,5070
DI-NEARP-n240-Q8k,260,3670
DI-NEARP-n240-Q8k,261,1070
DI-NEARP-n240-Q8k,262,2606
DI-NEARP-n240-Q8k,263,5678
DI-NEARP-n240-Q8k,264,28648
DI-NEARP-n240-Q8k,265,6720
DI-NEARP-n240-Q8k,266,2878
DI-NEARP-n240-Q8k,267,1070
DI-NEARP-n240-Q8k,268,1062
DI-NEARP-n240-Q8k,269,2648
DI-NEARP-n240-Q8k,270,4158
DI-NEARP-n240-Q8k,271,2312
DI-NEARP-n240-Q8k,272,37938
DI-NEARP-n240-Q8k,273,39624
DI-NEARP-n240-Q8k,274,10272
DI-NEARP-n240-Q8k,275,2840
DI-NEARP-n240-Q8k,276,2288
DI-NEARP-n240-Q8k,277,3084
DI-NEARP-n240-Q8k,278,6594
DI-NEARP-n240-Q8k,279,33008
DI-NEARP-n240-Q8k,280,11876
DI-NEARP-n240-Q8k,281,162
DI-NEARP-n240-Q8k,282,12164
DI-NEARP-n240-Q8k,283,13614
DI-NEARP-n240-Q8k,284,11444
DI-NEARP-n240-Q8k,285,35582
DI-NEARP-n240-Q8k,286,18616
DI-NEARP-n240-Q8k,287,12532
DI-NEARP-n240-Q8k,288,5468
DI-NEARP-n240-Q8k,289,36792
DI-NEARP-n240-Q8k,290,60686
DI-NEARP-n240-Q8k,291,5762
DI-NEARP-n240-Q8k,292,6466
DI-NEARP-n240-Q8k,293,17342
DI-NEARP-n240-Q8k,294,19400
DI-NEARP-n240-Q8k,295,570
DI-NEARP-n240-Q8k,296,24982
DI-NEARP-n240-Q8k,297,3706
DI-NEARP-n240-Q8k,298,5444
DI-NEARP-n240-Q8k,299,0
DI-NEARP-n240-Q8k,300,4824
DI-NEARP-n240-Q8k,301,1610
DI-NEARP-n240-Q8k,302,5202
DI-NEARP-n240-Q8k,303,732
DI-NEARP-n240-Q8k,304,3400
DI-NEARP-n240-Q8k,305,242
DI-NEARP-n240-Q8k,306,5044
DI-NEARP-n240-Q8k,307,6414
DI-NEARP-n240-Q8k,308,2012
DI-NEARP-n240-Q8k,309,3094
DI-NEARP-n240-Q8k,310,7744
DI-NEARP-n240-Q8k,311,1340
DI-NEARP-n240-Q8k,312,2216
DI-NEARP-n240-Q8k,313,1690
DI-NEARP-n240-Q8k,314,1406
DI-NEARP-n240-Q8k,315,8124
DI-NEARP-n240-Q8k,316,3686
DI-NEARP-n240-Q8k,317,30926
DI-NEARP-n240-Q8k,318,27462
DI-NEARP-n240-Q8k,319,36096
DI-NEARP-n240-Q8k,320,30336
DI-NEARP-n240-Q8k,321,1116
DI-NEARP-n240-Q8k,322,856
DI-NEARP-n240-Q8k,323,900
DI-NEARP-n240-Q8k,324,18006
DI-NEARP-n240-Q8k,325,28800
DI-NEARP-n240-Q8k,326,7890
DI-NEARP-n240-Q8k,327,144
DI-NEARP-n240-Q8k,328,2240
DI-NEARP-n240-Q8k,329,2534
DI-NEARP-n240-Q8k,330,3208
DI-NEARP-n240-Q8k,331,4908
DI-NEARP-n240-Q8k,332,2952
DI-NEARP-n240-Q8k,333,1100
DI-NEARP-n240-Q8k,334,24170
DI-NEARP-n240-Q8k,335,546
DI-NEARP-n240-Q8k,336,4632
DI-NEARP-n240-Q8k,337,9406
DI-NEARP-n240-Q8k,338,1054
DI-NEARP-n240-Q8k,339,20978
DI-NEARP-n240-Q8k,340,1562
DI-NEARP-n240-Q8k,341,13216
DI-NEARP-n240-Q8k,342,10426
DI-NEARP-n240-Q8k,343,1672
DI-NEARP-n240-Q8k,344,3414
DI-NEARP-n240-Q8k,345,3472
DI-NEARP-n240-Q8k,346,68
DI-NEARP-n240-Q8k,347,12150
DI-NEARP-n240-Q8k,348,9138
DI-NEARP-n240-Q8k,349,3716
DI-NEARP-n240-Q8k,350,48
DI-NEARP-n240-Q8k,351,1122
DI-NEARP-n240-Q8k,352,8682
DI-NEARP-n240-Q8k,353,8456
DI-NEARP-n240-Q8k,354,2750
DI-NEARP-n240-Q8k,355,5086
DI-NEARP-n240-Q8k,356,6338
DI-NEARP-n240-Q8k,357,4064
DI-NEARP-n240-Q8k,358,4246
DI-NEARP-n240-Q8k,359,3244
DI-NEARP-n240-Q8k,360,15684
DI-NEARP-n240-Q8k,361,732
DI-NEARP-n240-Q8k,362,0
DI-NEARP-n240-Q8k,363,0
DI-NEARP-n240-Q8k,364,14776
DI-NEARP-n240-Q8k,365,11048
DI-NEARP-n240-Q8k,366,416
DI-NEARP-n240-Q8k,367,2554
DI-NEARP-n240-Q8k,368,9478
DI-NEARP-n240-Q8k,369,15694
DI-NEARP-n240-Q8k,370,8356
DI-NEARP-n240-Q8k,371,2668
DI-NEARP-n240-Q8k,372,19702
DI-NEARP-n240-Q8k,373,7584
DI-NEARP-n240-Q8k,374,7400
DI-NEARP-n240-Q8k,375,30
DI-NEARP-n240-Q8k,376,1034
DI-NEARP-n240-Q8k,377,8248
DI-NEARP-n240-Q8k,378,6860
DI-NEARP-n240-Q8k,379,4020
DI-NEARP-n240-Q8k,380,34724
DI-NEARP-n240-Q8k,381,18338
DI-NEARP-n240-Q8k,382,376
DI-NEARP-n240-Q8k,383,1296
DI-NEARP-n240-Q8k,384,848
DI-NEARP-n240-Q8k,385,3916
DI-NEARP-n240-Q8k,386,16524
DI-NEARP-n240-Q8k,387,6398
DI-NEARP-n240-Q8k,388,5270
DI-NEARP-n240-Q8k,389,11710
DI-NEARP-n240-Q8k,390,15784
DI-NEARP-n240-Q8k,391,1152
DI-NEARP-n240-Q8k,392,12338
DI-NEARP-n240-Q8k,393,14410
DI-NEARP-n240-Q8k,394,20026
DI-NEARP-n240-Q8k,395,19362
DI-NEARP-n240-Q8k,396,4046
DI-NEARP-n240-Q8k,397,8532
DI-NEARP-n240-Q8k,398,9986
DI-NEARP-n240-Q8k,399,8422
DI-NEARP-n240-Q8k,400,16864
DI-NEARP-n240-Q8k,401,43808
DI-NEARP-n240-Q8k,402,45558
DI-NEARP-n240-Q8k,403,14980
DI-NEARP-n240-Q8k,404,5132
DI-NEARP-n240-Q8k,405,5636
DI-NEARP-n240-Q8k,406,26928
DI-NEARP-n240-Q8k,407,13856
DI-NEARP-n240-Q8k,408,3018
DI-NEARP-n240-Q8k,409,1122
DI-NEARP-n240-Q8k,410,17844
DI-NEARP-n240-Q8k,411,6020
DI-NEARP-n240-Q8k,412,1290
DI-NEARP-n240-Q8k,413,8090
DI-NEARP-n240-Q8k,414,5154
DI-NEARP-n240-Q8k,415,3200
DI-NEARP-n240-Q8k,416,1718
DI-NEARP-n240-Q8k,417,23210
DI-NEARP-n240-Q8k,418,24642
DI-NEARP-n240-Q8k,419,2660
DI-NEARP-n240-Q8k,420,3636
DI-NEARP-n240-Q8k,421,21792
DI-NEARP-n240-Q8k,422,4076
DI-NEARP-n240-Q8k,423,16920
DI-NEARP-n240-Q8k,424,11252
DI-NEARP-n240-Q8k,425,238
DI-NEARP-n240-Q8k,426,10046
DI-NEARP-n240-Q8k,427,5878
DI-NEARP-n240-Q8k,428,6474
DI-NEARP-n240-Q8k,429,2388
DI-NEARP-n240-Q8k,430,11636
DI-NEARP-n240-Q8k,431,22228
DI-NEARP-n240-Q8k,432,17360
DI-NEARP-n240-Q8k,433,614
DI-NEARP-n240-Q8k,434,536
DI-NEARP-n240-Q8k,435,672
DI-NEARP-n240-Q8k,436,23560
DI-NEARP-n240-Q8k,437,2120
DI-NEARP-n240-Q8k,438,1018
DI-NEARP-n240-Q8k,439,13298
DI-NEARP-n240-Q8k,440,4432
DI-NEARP-n240-Q8k,441,40766
DI-NEARP-n240-Q8k,442,24278
DI-NEARP-n240-Q8k,443,2780
DI-NEARP-n240-Q8k,444,8576
DI-NEARP-n240-Q8k,445,3818
DI-NEARP-n240-Q8k,446,6618
DI-NEARP-n240-Q8k,447,6742
DI-NEARP-n240-Q8k,448,14874
DI-NEARP-n240-Q8k,449,9846
DI-NEARP-n240-Q8k,450,7106
DI-NEARP-n240-Q8k,451,18372
DI-NEARP-n240-Q8k,452,1772
DI-NEARP-n240-Q8k,453,18532
DI-NEARP-n240-Q8k,454,12902
DI-NEARP-n240-Q8k,455,11170
DI-NEARP-n240-Q8k,456,2934
DI-NEARP-n240-Q8k,457,4996
DI-NEARP-n240-Q8k,458,2682
DI-NEARP-n240-Q8k,459,0
DI-NEARP-n240-Q8k,460,9520
DI-NEARP-n240-Q8k,461,9088
DI-NEARP-n240-Q8k,462,9838
DI-NEARP-n240-Q8k,463,7740
DI-NEARP-n240-Q8k,464,18350
DI-NEARP-n240-Q8k,465,7248
DI-NEARP-n240-Q8k,466,7012
DI-NEARP-n240-Q8k,467,966
DI-NEARP-n240-Q8k,468,1726
DI-NEARP-n240-Q8k,469,25672
DI-NEARP-n240-Q8k,470,5238
DI-NEARP-n240-Q8k,471,52454
DI-NEARP-n240-Q8k,472,40954
DI-NEARP-n240-Q8k,473,10880
DI-NEARP-n240-Q8k,474,36286
DI-NEARP-n240-Q8k,475,6672
DI-NEARP-n240-Q8k,476,5196
DI-NEARP-n240-Q8k,477,24974
DI-NEARP-n240-Q8k,478,3470
DI-NEARP-n240-Q8k,479,3200
DI-NEARP-n240-Q8k,480,10020
DI-NEARP-n240-Q8k,481,9128
DI-NEARP-n240-Q8k,482,2970
DI-NEARP-n240-Q8k,483,4628
DI-NEARP-n240-Q8k,484,5756
DI-NEARP-n240-Q8k,485,550
DI-NEARP-n240-Q8k,486,354
DI-NEARP-n240-Q8k,487,14006
DI-NEARP-n240-Q8k,488,16
DI-NEARP-n240-Q8k,489,818
DI-NEARP-n240-Q8k,490,4400
DI-NEARP-n240-Q8k,491,6138
DI-NEARP-n240-Q8k,492,4958
DI-NEARP-n240-Q8k,493,7678
DI-NEARP-n240-Q8k,494,3894
DI-NEARP-n240-Q8k,495,10298
DI-NEARP-n240-Q8k,496,6506
DI-NEARP-n240-Q8k,497,16844
DI-NEARP-n240-Q8k,498,13572
DI-NEARP-n240-Q8k,499,23178
DI-NEARP-n240-Q8k,500,3668
DI-NEARP-n240-Q8k,501,32364
DI-NEARP-n240-Q8k,502,37758
DI-NEARP-n240-Q8k,503,4302
DI-NEARP-n240-Q8k,504,5714
DI-NEARP-n240-Q8k,505,2112
DI-NEARP-n240-Q8k,506,1068
DI-NEARP-n240-Q8k,507,1456
DI-NEARP-n240-Q8k,508,12352
DI-NEARP-n240-Q8k,509,12540
DI-NEARP-n240-Q8k,510,12346
DI-NEARP-n240-Q8k,511,34798
DI-NEARP-n240-Q8k,512,10586
DI-NEARP-n240-Q8k,513,21152
DI-NEARP-n240-Q8k,514,24246
DI-NEARP-n240-Q8k,515,3638
DI-NEARP-n240-Q8k,516,1936
DI-NEARP-n240-Q8k,517,2242
DI-NEARP-n240-Q8k,518,5028
DI-NEARP-n240-Q8k,519,6928
DI-NEARP-n240-Q8k,520,14800
DI-NEARP-n240-Q8k,521,12818
DI-NEARP-n240-Q8k,522,236
DI-NEARP-n240-Q8k,523,1686
DI-NEARP-n240-Q8k,524,2604
DI-NEARP-n240-Q8k,525,3314
DI-NEARP-n240-Q8k,526,1956
DI-NEARP-n240-Q8k,527,7154
DI-NEARP-n240-Q8k,528,1122
DI-NEARP-n240-Q8k,529,494
DI-NEARP-n240-Q8k,530,19370
DI-NEARP-n240-Q8k,531,13890
DI-NEARP-n240-Q8k,532,5512
DI-NEARP-n240-Q8k,533,0
DI-NEARP-n240-Q8k,534,2212
DI-NEARP-n240-Q8k,535,744
DI-NEARP-n240-Q8k,536,39476
DI-NEARP-n240-Q8k,537,4392
DI-NEARP-n240-Q8k,538,9972
DI-NEARP-n240-Q8k,539,22006
DI-NEARP-n240-Q8k,540,1030
DI-NEARP-n240-Q8k,541,31244
DI-NEARP-n240-Q8k,542,9410
DI-NEARP-n240-Q8k,543,9464
DI-NEARP-n240-Q8k,544,11038
DI-NEARP-n240-Q8k,545,14270
DI-NEARP-n240-Q8k,546,15314
DI-NEARP-n240-Q8k,547,2066
DI-NEARP-n240-Q8k,548,9592
DI-NEARP-n240-Q8k,549,2634
DI-NEARP-n240-Q8k,550,2240
DI-NEARP-n240-Q8k,551,9282
DI-NEARP-n240-Q8k,552,6676
DI-NEARP-n240-Q8k,553,3238
DI-NEARP-n240-Q8k,554,7008
DI-NEARP-n240-Q8k,555,1206
DI-NEARP-n240-Q8k,556,1926
DI-NEARP-n240-Q8k,557,12242
DI-NEARP-n240-Q8k,558,2046
DI-NEARP-n240-Q8k,559,5620
DI-NEARP-n240-Q8k,560,10436
DI-NEARP-n240-Q8k,561,420
DI-NEARP-n240-Q8k,562,6400
DI-NEARP-n240-Q8k,563,4450
mggdb_0.25_8,1,386
mggdb_0.25_8,2,126
mggdb_0.25_8,3,288
mggdb_0.25_8,4,8
mggdb_0.25_8,5,48
mggdb_0.25_8,6,208
mggdb_0.25_8,7,0
mggdb_0.25_8,8,0
mggdb_0.25_8,9,0
mggdb_0.25_8,10,54
mggdb_0.25_8,11,0
mggdb_0.25_8,12,106
mggdb_0.25_8,13,108
mggdb_0.25_8,14,104
mggdb_0.25_8,15,34
mggdb_0.25_8,16,0
mggdb_0.25_8,17,30
mggdb_0.25_8,18,84
mggdb_0.25_8,19,0
mggdb_0.25_8,20,6
mggdb_0.25_8,21,16
mggdb_0.25_8,22,16
mggdb_0.25_8,23,46
mggdb_0.25_8,24,56
mggdb_0.25_8,25,44
mggdb_0.25_8,26,36
mggdb_0.25_8,27,50
CBMix12,1,20
CBMix12,2,52
CBMix12,3,16
CBMix12,4,76
CBMix12,5,76
CBMix12,6,59
CBMix12,7,160
CBMix12,8,137
CBMix12,9,186
CBMix12,10,290
CBMix12,11,105
CBMix12,12,31
CBMix12,13,128
CBMix12,14,50
CBMix12,15,268
CBMix12,16,226
CBMix12,17,565
CBMix12,18,337
CBMix12,19,60
CBMix12,20,199
CBMix12,21,456
CBMix12,22,510
CBMix12,23,268
CBMix12,24,103
CBMix12,25,317
CBMix12,26,291
CBMix12,27,423
CBMix12,28,93
CBMix12,29,175
CBMix12,30,57
CBMix12,31,183
CBMix12,32,45
CBMix12,33,45
CBMix12,34,77
CBMix12,35,74
CBMix12,36,20
CBMix12,37,52
CBMix12,38,9
mggdb_0.25_5,1,18
mggdb_0.25_5,2,28
mggdb_0.25_5,3,4
mggdb_0.25_5,4,10
mggdb_0.25_5,5,14
mggdb_0.25_5,6,42
mggdb_0.25_5,7,24
mggdb_0.25_5,8,16
mggdb_0.25_5,9,18
mggdb_0.25_5,10,6
mggdb_0.25_5,11,0
mggdb_0.25_5,12,28
mggdb_0.25_5,13,2
mggdb_0.25_7,1,10
mggdb_0.25_7,2,22
mggdb_0.25_7,3,6
mggdb_0.25_7,4,0
mggdb_0.25_7,5,12
mggdb_0.25_7,6,12
mggdb_0.25_7,7,8
mggdb_0.25_7,8,4
mggdb_0.25_7,9,22
mggdb_0.25_7,10,8
mggdb_0.25_7,11,28
mggdb_0.25_7,12,4
mgval_0.50_10B,1,0
mgval_0.50_10B,2,9
mgval_0.50_10B,3,47
mgval_0.50_10B,4,2
mgval_0.50_10B,5,0
mgval_0.50_10B,6,123
mgval_0.50_10B,7,103
mgval_0.50_10B,8,96
mgval_0.50_10B,9,239
mgval_0.50_10B,10,49
mgval_0.50_10B,11,355
mgval_0.50_10B,12,588
mgval_0.50_10B,13,658
mgval_0.50_10B,14,699
mgval_0.50_10B,15,640
mgval_0.50_10B,16,351
mgval_0.50_10B,17,24
mgval_0.50_10B,18,331
mgval_0.50_10B,19,504
mgval_0.50_10B,20,204
mgval_0.50_10B,21,117
mgval_0.50_10B,22,109
mgval_0.50_10B,23,67
mgval_0.50_10B,24,273
mgval_0.50_10B,25,77
mgval_0.50_10B,26,541
mgval_0.50_10B,27,214
mgval_0.50_10B,28,115
mgval_0.50_10B,29,129
mgval_0.50_10B,30,40
mgval_0.50_10B,31,209
mgval_0.50_10B,32,360
mgval_0.50_10B,33,118
mgval_0.50_10B,34,406
mgval_0.50_10B,35,368
mgval_0.50_10B,36,329
mgval_0.50_10B,37,422
mgval_0.50_10B,38,0
mgval_0.50_10B,39,2
mgval_0.50_10B,40,179
mgval_0.50_10B,41,265
mgval_0.50_10B,42,275
mgval_0.50_10B,43,287
mgval_0.50_10B,44,70
mgval_0.50_10B,45,53
mgval_0.50_10B,46,0
mgval_0.50_10B,47,65
mgval_0.50_10B,48,64
mgval_0.50_10B,49,0
mgval_0.50_10B,50,0
BHW2,1,40
BHW2,2,23
BHW2,3,18
BHW2,4,6
BHW2,5,38
BHW2,6,38
BHW2,7,3
BHW2,8,3
BHW2,9,12
BHW2,10,29
BHW2,11,15
BHW2,12,46
BHW3,1,30
BHW3,2,46
BHW3,3,0
BHW3,4,0
BHW3,5,10
BHW3,6,34
BHW3,7,0
BHW3,8,8
BHW3,9,6
BHW3,10,24
BHW3,11,10
BHW3,12,10
BHW3,13,12
CBMix11,1,8
CBMix11,2,37
CBMix11,3,52
CBMix11,4,132
CBMix11,5,285
CBMix11,6,272
CBMix11,7,113
CBMix11,8,32
CBMix11,9,195
CBMix11,10,31
CBMix11,11,363
CBMix11,12,188
CBMix11,13,333
CBMix11,14,112
CBMix11,15,108
CBMix11,16,44
CBMix11,17,117
CBMix11,18,783
CBMix11,19,599
CBMix11,20,451
CBMix11,21,285
CBMix11,22,751
CBMix11,23,274
CBMix11,24,387
CBMix11,25,224
CBMix11,26,124
CBMix11,27,574
CBMix11,28,699
CBMix11,29,307
CBMix11,30,356
CBMix11,31,205
CBMix11,32,100
CBMix11,33,36
CBMix11,34,601
CBMix11,35,669
CBMix11,36,683
CBMix11,37,588
CBMix11,38,972
CBMix11,39,453
CBMix11,40,337
CBMix11,41,236
CBMix11,42,260
CBMix11,43,366
CBMix11,44,37
CBMix11,45,100
CBMix11,46,151
CBMix11,47,681
CBMix11,48,1022
CBMix11,49,1195
CBMix11,50,452
CBMix11,51,397
CBMix11,52,551
CBMix11,53,14
CBMix11,54,20
CBMix11,55,277
CBMix11,56,53
CBMix11,57,73
CBMix11,58,422
CBMix11,59,422
CBMix11,60,427
CBMix11,61,242
CBMix11,62,12
CBMix11,63,16
CBMix11,64,110
CBMix11,65,52
CBMix11,66,145
CBMix11,67,24
CBMix11,68,150
CBMix11,69,0
mggdb_0.25_10,1,48
mggdb_0.25_10,2,0
mggdb_0.25_10,3,0
mggdb_0.25_10,4,6
mggdb_0.25_10,5,16
mggdb_0.25_10,6,10
mggdb_0.25_10,7,2
mggdb_0.25_10,8,12
mggdb_0.25_10,9,6
mggdb_0.25_10,10,0
mggdb_0.25_10,11,12
mggdb_0.25_10,12,10
DI-NEARP-n442-Q2k,1,6182
DI-NEARP-n442-Q2k,2,8684
DI-NEARP-n442-Q2k,3,9994
DI-NEARP-n442-Q2k,4,8050
DI-NEARP-n442-Q2k,5,28916
DI-NEARP-n442-Q2k,6,10752
DI-NEARP-n442-Q2k,7,6562
DI-NEARP-n442-Q2k,8,22774
DI-NEARP-n442-Q2k,9,10150
DI-NEARP-n442-Q2k,10,3584
DI-NEARP-n442-Q2k,11,2602
DI-NEARP-n442-Q2k,12,18332
DI-NEARP-n442-Q2k,13,1518
DI-NEARP-n442-Q2k,14,1906
DI-NEARP-n442-Q2k,15,84000
DI-NEARP-n442-Q2k,16,0
DI-NEARP-n442-Q2k,17,932
DI-NEARP-n442-Q2k,18,3034
DI-NEARP-n442-Q2k,19,4398
DI-NEARP-n442-Q2k,20,2818
DI-NEARP-n442-Q2k,21,8448
DI-NEARP-n442-Q2k,22,10040
DI-NEARP-n442-Q2k,23,1518
DI-NEARP-n442-Q2k,24,0
DI-NEARP-n442-Q2k,25,11928
DI-NEARP-n442-Q2k,26,7090
DI-NEARP-n442-Q2k,27,318
DI-NEARP-n442-Q2k,28,15914
DI-NEARP-n442-Q2k,29,8436
DI-NEARP-n442-Q2k,30,0
DI-NEARP-n442-Q2k,31,160
DI-NEARP-n442-Q2k,32,8014
DI-NEARP-n442-Q2k,33,0
DI-NEARP-n442-Q2k,34,66432
